-0.46707
-0.46591
-0.46488
-0.464
-0.46326
-0.46267
-0.46221
-0.46191
-0.46176
-0.46175
-0.4619
-0.46219
-0.46264
-0.46323
-0.46397
-0.46486
-0.46589
-0.46706
-0.46837
-0.46982
-0.4714
-0.47312
-0.47496
-0.47692
-0.479
-0.48119
-0.4835
-0.4859
-0.48841
-0.49102
-0.49371
-0.49648
-0.49934
-0.50227
-0.50527
-0.50833
-0.51144
-0.51461
-0.51783
-0.52109
-0.52438
-0.52771
-0.53106
-0.53444
-0.53783
-0.54123
-0.54464
-0.54806
-0.55147
-0.55488
-0.55828
-0.56166
-0.56503
-0.56838
-0.57171
-0.57501
-0.57828
-0.58152
-0.58472
-0.58789
-0.59101
-0.5941
-0.59714
-0.60013
-0.60308
-0.60598
-0.60883
-0.61162
-0.61437
-0.61706
-0.6197
-0.62228
-0.62481
-0.62728
-0.6297
-0.63206
-0.63437
-0.63662
-0.63882
-0.64096
-0.64305
-0.64508
-0.64706
-0.64899
-0.65087
-0.65269
-0.65447
-0.6562
-0.65788
-0.65951
-0.6611
-0.66264
-0.66415
-0.66561
-0.66703
-0.66841
-0.66975
-0.67106
-0.67234
-0.67358
-0.67479
-0.67596
-0.67711
-0.67824
-0.67933
-0.6804
-0.68145
-0.68248
-0.68348
-0.68447
-0.68543
-0.68638
-0.68732
-0.68823
-0.68914
-0.69003
-0.69091
-0.69178
-0.69264
-0.6935
-0.69434
-0.69518
-0.69601
-0.69683
-0.69765
-0.69847
-0.69928
-0.70009
-0.7009
-0.7017
-0.70251
-0.70331
-0.70411
-0.70491
-0.70571
-0.70651
-0.70731
-0.70811
-0.70891
-0.70971
-0.71051
-0.71131
-0.71211
-0.71292
-0.71372
-0.71453
-0.71533
-0.71614
-0.71695
-0.71776
-0.71858
-0.71939
-0.72021
-0.72103
-0.72185
-0.72268
-0.72351
-0.72434
-0.72518
-0.72603
-0.72688
-0.72774
-0.72862
-0.7295
-0.73039
-0.73129
-0.73221
-0.73314
-0.7341
-0.73507
-0.73606
-0.73708
-0.73812
-0.73918
-0.74028
-0.74141
-0.74257
-0.74377
-0.745
-0.74628
-0.74759
-0.74896
-0.75037
-0.75183
-0.75334
-0.7549
-0.75652
-0.7582
-0.75993
-0.76172
-0.76358
-0.7655
-0.76748
-0.76952
-0.77163
-0.7738
-0.77604
-0.77834
-0.7807
-0.78313
-0.78562
-0.78818
-0.79079
-0.79346
-0.79618
-0.79896
-0.80179
-0.80467
-0.8076
-0.81056
-0.81357
-0.81661
-0.81968
-0.82278
-0.82591
-0.82905
-0.8322
-0.83537
-0.83854
-0.84171
-0.84487
-0.84802
-0.85116
-0.85427
-0.85736
